timestamp,detections,path,count,Event.System.Provider,Event ID,Record ID,Computer,Event Data
2026-08-23T20:16:06.895405+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,16695,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T20:16:09.015094+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,16696,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T20:16:10.899949+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,16697,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T21:32:18.454114+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18414,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T21:32:20.468938+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18415,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T21:32:23.187652+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18416,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T21:32:27.522727+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18417,DESKTOP-JC89B03,"AuthenticationPackageName: Negotiate
LogonProcessName: 'User32 '
KeyLength: 0
TargetDomainName: DESKTOP-JC89B03
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 2
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0x58c'
IpPort: '0'
TargetUserName: soc
ProcessName: C:\Windows\System32\svchost.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: 127.0.0.1
"
2026-08-23T21:32:40.069186+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18424,DESKTOP-JC89B03,"AuthenticationPackageName: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
LogonProcessName: 'Advapi  '
KeyLength: 0
TargetDomainName: ''
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 4
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0xbc0'
IpPort: '-'
TargetUserName: soc
ProcessName: C:\Program Files\VMware\VMware Tools\vmtoolsd.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: '-'
"
2026-08-23T21:32:40.599546+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18425,DESKTOP-JC89B03,"AuthenticationPackageName: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
LogonProcessName: 'Advapi  '
KeyLength: 0
TargetDomainName: ''
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 4
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0xbc0'
IpPort: '-'
TargetUserName: soc
ProcessName: C:\Program Files\VMware\VMware Tools\vmtoolsd.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: '-'
"
2026-08-23T21:32:41.130634+00:00,Multiple Failed Logon Attempts (Bad Password),C:\logs\security_20260910_080520.evtx,1,Microsoft-Windows-Security-Auditing,4625,18426,DESKTOP-JC89B03,"AuthenticationPackageName: MICROSOFT_AUTHENTICATION_PACKAGE_V1_0
LogonProcessName: 'Advapi  '
KeyLength: 0
TargetDomainName: ''
SubStatus: '0xc000006a'
Status: '0xc000006d'
SubjectLogonId: '0x3e7'
TransmittedServices: '-'
SubjectDomainName: WORKGROUP
FailureReason: '%%2313'
LogonType: 4
SubjectUserSid: S-1-5-18
WorkstationName: DESKTOP-JC89B03
ProcessId: '0xbc0'
IpPort: '-'
TargetUserName: soc
ProcessName: C:\Program Files\VMware\VMware Tools\vmtoolsd.exe
LmPackageName: '-'
SubjectUserName: DESKTOP-JC89B03$
TargetUserSid: S-1-0-0
IpAddress: '-'
"
